title,price,year,km,url,petrol,transmission,model,site,use_type
2014 Mercedes Benz SLS AMG Roadster,2200000.0,2014,28000.0,/cars/mercedes-benz/mpumalanga/ermelo/2014-mercedes-benz-sls-amg-roadster/1ab6a03775df4e59b7fdd030f59e90b3,,,SL,https://www.junkmail.co.za,
2010 Mercedes Benz S Class S500,399000.0,2010,110000.0,/cars/mercedes-benz/mpumalanga/ermelo/2010-mercedes-benz-s-class-s500/d4b4f7dd8b894a3caa4a058a5c55bb7d,,,S-Class,https://www.junkmail.co.za,
2015 Mercedes Benz Sprinter,459950.0,2015,183659.0,/cars/mercedes-benz/gauteng/vereeniging/2015-mercedes-benz-sprinter/9829acb25dee4b73bb976641b39c4691,,,Sprinter,https://www.junkmail.co.za,
1998 Mercedes Benz 230C,30000.0,1998,27500.0,/cars/mercedes-benz/gauteng/springs/1998-mercedes-benz-230c/f6f8d4a083874133ab5b4851a11014db,,,C-Class,https://www.junkmail.co.za,
2010 Mercedes Benz Sprinter,139000.0,2010,511000.0,/cars/mercedes-benz/western-cape/milnerton/2010-mercedes-benz-sprinter/c3584fc230d24500a2fe2b0d3292bb98,,,Sprinter,https://www.junkmail.co.za,
Mercedes Benz,38000.0,0,0.0,/cars/mercedes-benz/gauteng/johannesburg/mercedes-benz/701fdc4fa4aa46fc8c33bf2f3b50cf13,,,Unknown,https://www.junkmail.co.za,
1999 Mercedes Benz C-Class C200 Edition C,26500.0,1999,20000.0,/cars/mercedes-benz/kwazulu-natal/durban/phoenix/1999-mercedes-benz-c-class-c200-edition-c/56300cd2e9124de19c6edb7c6cdb817a,,,C-Class,https://www.junkmail.co.za,
2002 Mercedes Benz E Class Choose for me,75000.0,2002,280000.0,/cars/mercedes-benz/kwazulu-natal/pietermartizburg/2002-mercedes-benz-e-class-choose-for-me/4dbcaee6822b48bc91d94c296f9dbbb9,,,E-Class,https://www.junkmail.co.za,
2016 Mercedes Benz C-Class C180 Edition C,250000.0,2016,81000.0,/cars/mercedes-benz/gauteng/pretoria/pretoria-north/2016-mercedes-benz-c-class-c180-edition-c/d13c9468d3554bb4b9d73d3dce8e467a,,,C-Class,https://www.junkmail.co.za,
2010 Mercedes Benz C Class C200 auto,95000.0,2010,174562.0,/cars/mercedes-benz/western-cape/somerset-west/2010-mercedes-benz-c-class-c200-auto/71e862b9d7cd4de39c8a40ddbeb6eef2,,,C-Class,https://www.junkmail.co.za,
2005 Mercedes Benz C-Class C200 Edition C,79995.0,2005,16000.0,/cars/mercedes-benz/kwazulu-natal/ballito/2005-mercedes-benz-c-class-c200-edition-c/ffd5aa26d99642cca2e0fc1012699ce8,,,C-Class,https://www.junkmail.co.za,
2012 Mercedes Benz E Class E250,155900.0,2012,0.0,/cars/mercedes-benz/gauteng/pretoria/pretoria-west/2012-mercedes-benz-e-class-e250/044f8964e064470280219ebf7d26f71f,,,E-Class,https://www.junkmail.co.za,
2012 Mercedes Benz E Class E200,155000.0,2012,940000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2012-mercedes-benz-e-class-e200/58b10eeca5904730a933319e41b6c0ff,,,E-Class,https://www.junkmail.co.za,
2006 Mercedes Benz SLK,139950.0,2006,141763.0,/cars/mercedes-benz/gauteng/vereeniging/2006-mercedes-benz-slk/5e44783fe2694c35be1f383e9305dbd7,,,SL,https://www.junkmail.co.za,
2012 Mercedes Benz Vito 113 CDI panel van,179950.0,2012,218486.0,/cars/mercedes-benz/gauteng/vereeniging/2012-mercedes-benz-vito-113-cdi-panel-van/cb4a60b6f1bb49d29783b7930270305c,,,Vito,https://www.junkmail.co.za,
2016 Mercedes Benz V Class V220CDI auto,599950.0,2016,123296.0,/cars/mercedes-benz/gauteng/vereeniging/2016-mercedes-benz-v-class-v220cdi-auto/970c613550284313a2c142453d6344e5,,,V-Class,https://www.junkmail.co.za,
2016 Mercedes Benz Vito 111 CDI Tourer Pro,399950.0,2016,144230.0,/cars/mercedes-benz/gauteng/vereeniging/2016-mercedes-benz-vito-111-cdi-tourer-pro/f1bb7752b9f34819b996454b635855ce,,,Vito,https://www.junkmail.co.za,
2016 Mercedes Benz Vito 114 CDI Tourer Pro,409950.0,2016,119266.0,/cars/mercedes-benz/gauteng/vereeniging/2016-mercedes-benz-vito-114-cdi-tourer-pro/86580ce93d8c4f83a4bd66154063ca24,,,Vito,https://www.junkmail.co.za,
2007 Mercedes Benz B Class,99950.0,2007,268749.0,/cars/mercedes-benz/gauteng/vereeniging/2007-mercedes-benz-b-class/698dde346cf04347adbf12295fbb6a26,,,B-Class,https://www.junkmail.co.za,
2009 Mercedes Benz C Class C200 Kompressor Avantgarde Touchshift,159950.0,2009,163850.0,/cars/mercedes-benz/gauteng/vereeniging/2009-mercedes-benz-c-class-c200-kompressor-avantgarde-touchshift/329b0e1b44de42779e64e3c2f76bd0e7,,,C-Class,https://www.junkmail.co.za,
2007 Mercedes Benz C Class C200 Kompressor Elegance Touchshift,179950.0,2007,70553.0,/cars/mercedes-benz/gauteng/vereeniging/2007-mercedes-benz-c-class-c200-kompressor-elegance-touchshift/5be52427c1ba4b0f845b1353dd2773db,,,C-Class,https://www.junkmail.co.za,
2007 Mercedes Benz C Class C200 Kompressor Classic Touchshift,159950.0,2007,135649.0,/cars/mercedes-benz/gauteng/vereeniging/2007-mercedes-benz-c-class-c200-kompressor-classic-touchshift/79473970882f4f4ab5fc140f713be69e,,,C-Class,https://www.junkmail.co.za,
2011 Mercedes Benz C Class C180CGI estate Elegance Touchshift,169950.0,2011,149731.0,/cars/mercedes-benz/gauteng/vereeniging/2011-mercedes-benz-c-class-c180cgi-estate-elegance-touchshift/71aeb0b2e92e4b80a7984ccfeb52c6be,,,C-Class,https://www.junkmail.co.za,
1996 Mercedes Benz 320CE,23500.0,1996,211000.0,/cars/mercedes-benz/gauteng/pretoria/pretoria-east/1996-mercedes-benz-320ce/27cb20484c2b4cda85b0daef31adc735,,,C-Class,https://www.junkmail.co.za,
2012 Mercedes Benz C Class C180 coupe auto,189950.0,2012,197500.0,/cars/mercedes-benz/gauteng/springs/2012-mercedes-benz-c-class-c180-coupe-auto/bf98ad5e7a5a4895a326a3e76341850c,,,C-Class,https://www.junkmail.co.za,
2013 Mercedes Benz C-Class C200 Edition C,184900.0,2013,115000.0,/cars/mercedes-benz/gauteng/kempton-park/2013-mercedes-benz-c-class-c200-edition-c/0c78baca5dbe44d5b289605b48a6f842,,,C-Class,https://www.junkmail.co.za,
2002 Mercedes Benz C Class C200 Kompressor Elegance,22500.0,2002,408000.0,/cars/mercedes-benz/gauteng/kempton-park/2002-mercedes-benz-c-class-c200-kompressor-elegance/e84012ac7cc84366947e805de050eb1a,,,C-Class,https://www.junkmail.co.za,
1997 Mercedes Benz C-Class C220d Edition C,28000.0,1997,12345678.0,/cars/mercedes-benz/gauteng/kempton-park/1997-mercedes-benz-c-class-c220d-edition-c/79aedc416e934e1da27c6e726de59300,,,C-Class,https://www.junkmail.co.za,
1999 Mercedes Benz Benz,29000.0,1999,326000.0,/cars/mercedes-benz/gauteng/lenasia/1999-mercedes-benz-benz/b54af4c4449949f28649dd99e9a71b89,,,Unknown,https://www.junkmail.co.za,
2003 Mercedes Benz C Class C200 Avantgarde,69995.0,2003,174635.0,/cars/mercedes-benz/gauteng/lenasia/2003-mercedes-benz-c-class-c200-avantgarde/1a9360b0303842ad99c4112455449c32,,,C-Class,https://www.junkmail.co.za,
2008 Mercedes Benz C Class C230 V6 Sports Coupé Evolution,64995.0,2008,218551.0,/cars/mercedes-benz/gauteng/lenasia/2008-mercedes-benz-c-class-c230-v6-sports-coupe-evolution/d06557f2d9f248d9a4e1d20ed99ab751,,,C-Class,https://www.junkmail.co.za,
2004 Mercedes Benz E Class E320CDI Elegance,79995.0,2004,226846.0,/cars/mercedes-benz/gauteng/lenasia/2004-mercedes-benz-e-class-e320cdi-elegance/b9bb2f567275458db05d28c8c8f16e16,,,E-Class,https://www.junkmail.co.za,
2002 Mercedes Benz C Class C200,62000.0,2002,172000.0,/cars/mercedes-benz/gauteng/lenasia/2002-mercedes-benz-c-class-c200/7ddda739325d4a20b68adec04024cf05,,,C-Class,https://www.junkmail.co.za,
2008 Mercedes Benz C Class C180 Kompressor Classic Touchshift,129950.0,2008,275301.0,/cars/mercedes-benz/gauteng/vereeniging/2008-mercedes-benz-c-class-c180-kompressor-classic-touchshift/9077e5a8fc2a42508ffd4a09cb2cd7da,,,C-Class,https://www.junkmail.co.za,
2004 Mercedes Benz C Class C320 estate Avantgarde,109950.0,2004,169529.0,/cars/mercedes-benz/gauteng/vereeniging/2004-mercedes-benz-c-class-c320-estate-avantgarde/d963060394454e64ae05ffe4224bdda9,,,C-Class,https://www.junkmail.co.za,
1996 Mercedes Benz C Class,89950.0,1996,179270.0,/cars/mercedes-benz/gauteng/vereeniging/1996-mercedes-benz-c-class/b2a70a32365747069f42d88c039af922,,,C-Class,https://www.junkmail.co.za,
2004 Mercedes Benz C Class,99950.0,2004,182127.0,/cars/mercedes-benz/gauteng/vereeniging/2004-mercedes-benz-c-class/fc4cc1cdcee64f05ae991f4c94ec23ae,,,C-Class,https://www.junkmail.co.za,
2007 Mercedes Benz Vito 115 CDI 2.2 crew cab,169950.0,2007,210983.0,/cars/mercedes-benz/gauteng/vereeniging/2007-mercedes-benz-vito-115-cdi-2-2-crew-cab/850ccd6b284d4fe2967a6b3ede13aaa6,,,Vito,https://www.junkmail.co.za,
2010 Mercedes Benz CLK 500 cabriolet Elegance,229950.0,2010,124894.0,/cars/mercedes-benz/gauteng/vereeniging/2010-mercedes-benz-clk-500-cabriolet-elegance/09b31a986d1744379f98b61100ecfa8c,,,CLK,https://www.junkmail.co.za,
2011 Mercedes Benz CLS 500,359950.0,2011,94856.0,/cars/mercedes-benz/gauteng/vereeniging/2011-mercedes-benz-cls-500/78d2bfdb8ba3423eb618f568d46f5d67,,,CLS,https://www.junkmail.co.za,
2012 Mercedes Benz Viano CDI 3.0 Avantgarde Edition 125,499950.0,2012,160439.0,/cars/mercedes-benz/gauteng/vereeniging/2012-mercedes-benz-viano-cdi-3-0-avantgarde-edition-125/103362109c25490caf44fba13d19675c,,,Viano,https://www.junkmail.co.za,
2012 Mercedes Benz Viano CDI 3.0 Avantgarde Edition 125,459950.0,2012,172122.0,/cars/mercedes-benz/gauteng/vereeniging/2012-mercedes-benz-viano-cdi-3-0-avantgarde-edition-125/e7629ce536674e25a49d5d7b21cab8e9,,,Viano,https://www.junkmail.co.za,
2012 Mercedes Benz Viano CDI 3.0 Trend,559950.0,2012,80354.0,/cars/mercedes-benz/gauteng/vereeniging/2012-mercedes-benz-viano-cdi-3-0-trend/24641c1e37f0496da521a01c3d0e4470,,,Viano,https://www.junkmail.co.za,
2005 Mercedes Benz 200S,120000.0,2005,114000.0,/cars/mercedes-benz/gauteng/midrand/2005-mercedes-benz-200s/e45cee1ebd9e44a083d0f343cb2fe777,,,S-Class,https://www.junkmail.co.za,
2012 Mercedes Benz A Class A180 Classic auto,80000.0,2012,80000.0,/cars/mercedes-benz/limpopo/mookgopong/2012-mercedes-benz-a-class-a180-classic-auto/7f07fbba687e4e67a8687cdac1db3c54,,,A-Class,https://www.junkmail.co.za,
2009 Mercedes Benz C-Class sedan no variant,90000.0,2009,194000.0,/cars/mercedes-benz/gauteng/johannesburg/east-rand/2009-mercedes-benz-c-class-sedan-no-variant/7cc30be9d4ea4953811f083326dfdcd1,,,C-Class,https://www.junkmail.co.za,
Mercedes Benz,15000.0,0,0.0,/cars/mercedes-benz/gauteng/pretoria/mercedes-benz/ab1a5baf6270485c94ffd0970d384830,,,Unknown,https://www.junkmail.co.za,
2017 Mercedes Benz 350SL,450000.0,2017,35000.0,/cars/mercedes-benz/western-cape/cape-town/atlantic-seaboard/2017-mercedes-benz-350sl/9a4853487d024d03a4d413bf97bd96c3,,,SL,https://www.junkmail.co.za,
2011 Mercedes Benz A Class A180 Avantgarde,119900.0,2011,111000.0,/cars/mercedes-benz/gauteng/johannesburg/south-rand/2011-mercedes-benz-a-class-a180-avantgarde/0b9f5550a8414ad8946a4f8eb0efbdd4,,,A-Class,https://www.junkmail.co.za,
2011 Mercedes Benz C-Class C180 Edition C,140000.0,2011,98000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2011-mercedes-benz-c-class-c180-edition-c/cf7c9e11289748c6a005c4c3f6667522,,,C-Class,https://www.junkmail.co.za,
2005 Mercedes Benz C Class C320 Elegance,79900.0,2005,169000.0,/cars/mercedes-benz/kwazulu-natal/durban/phoenix/2005-mercedes-benz-c-class-c320-elegance/61caf17750364b5c9a973277c5b9f76f,,,C-Class,https://www.junkmail.co.za,
1969 Mercedes Benz 280S,130000.0,1969,50000.0,/cars/mercedes-benz/mpumalanga/emalahleni/1969-mercedes-benz-280s/5aadb06ec2ba464ca2cb94c0b7547781,,,S-Class,https://www.junkmail.co.za,
1998 Mercedes Benz 230E,16000.0,1998,280000.0,/cars/mercedes-benz/gauteng/johannesburg/central/1998-mercedes-benz-230e/3abb9e45f1394a19959018fa7adfc21f,,,E-Class,https://www.junkmail.co.za,
2004 Mercedes Benz Vito 115 CDI 2.2 crew bus,189950.0,2004,203218.0,/cars/mercedes-benz/gauteng/vereeniging/2004-mercedes-benz-vito-115-cdi-2-2-crew-bus/21a133a7e6e445bba9344c24241f3994,,,Vito,https://www.junkmail.co.za,
2014 Mercedes Benz ML 350 BlueTec,469950.0,2014,118078.0,/cars/mercedes-benz/gauteng/vereeniging/2014-mercedes-benz-ml-350-bluetec/8551469af2394130af523544298d56fb,,,ML,https://www.junkmail.co.za,
2010 Mercedes Benz ML 350CDI,239950.0,2010,138573.0,/cars/mercedes-benz/gauteng/vereeniging/2010-mercedes-benz-ml-350cdi/04ec21368c6b40d3aa6fcee20782b813,,,ML,https://www.junkmail.co.za,
2012 Mercedes Benz ML 250 BlueTec,329950.0,2012,178114.0,/cars/mercedes-benz/gauteng/vereeniging/2012-mercedes-benz-ml-250-bluetec/d5c19e6290e74bb6aaa5a6e65051727e,,,ML,https://www.junkmail.co.za,
2008 Mercedes Benz ML 500,179950.0,2008,152403.0,/cars/mercedes-benz/gauteng/vereeniging/2008-mercedes-benz-ml-500/d62f76280c8049639c77fb489de4a40d,,,ML,https://www.junkmail.co.za,
2013 Mercedes Benz A Class A250 Sport,319995.0,2013,73000.0,/cars/mercedes-benz/gauteng/nigel/2013-mercedes-benz-a-class-a250-sport/15e29d60bd674ea3a53c0794e6e72096,,,A-Class,https://www.junkmail.co.za,
2016 Mercedes Benz A Class A200 Style auto,279995.0,2016,97000.0,/cars/mercedes-benz/gauteng/nigel/2016-mercedes-benz-a-class-a200-style-auto/c4119bbf150f43858db541c6226340bd,,,A-Class,https://www.junkmail.co.za,
2016 Mercedes Benz GLC 250d 4Matic,499995.0,2016,52000.0,/cars/mercedes-benz/gauteng/nigel/2016-mercedes-benz-glc-250d-4matic/1c2ba705a6e3421ea61142b9cbe1ad6e,,,GL,https://www.junkmail.co.za,
2013 Mercedes Benz E Class E350CDI Avantgarde,299900.0,2013,134110.0,/cars/mercedes-benz/gauteng/roodepoort/2013-mercedes-benz-e-class-e350cdi-avantgarde/b43168ceb5ba49049b7bc94618a58a9c,,,E-Class,https://www.junkmail.co.za,
2015 Mercedes Benz GLA 45 AMG 4Matic,459900.0,2015,64521.0,/cars/mercedes-benz/gauteng/roodepoort/2015-mercedes-benz-gla-45-amg-4matic/38c6409569c643d08e02481a94327e07,,,GL,https://www.junkmail.co.za,
2004 Mercedes Benz 180B,60000.0,2004,365889.0,/cars/mercedes-benz/gauteng/pretoria/pretoria-city/2004-mercedes-benz-180b/c63d1c64fa7d4f31858c4375a8911bc0,,,B-Class,https://www.junkmail.co.za,
2007 Mercedes Benz A-Class hatch A 200d A/T,80000.0,2007,201000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2007-mercedes-benz-a-class-hatch-a-200d-a-t/d7a634157ec8464fa13e7763a6e284e0,,,A-Class,https://www.junkmail.co.za,
2006 Mercedes Benz A Class A 170 CLASSIC,69900.0,2006,137000.0,/cars/mercedes-benz/gauteng/pretoria/moot/2006-mercedes-benz-a-class-a-170-classic/d1ebed5824194fdb9a72f9850080bd54,,,CLA,https://www.junkmail.co.za,
Mercedes Benz G Class,45000.0,0,0.0,/cars/mercedes-benz/gauteng/johannesburg/sandton/mercedes-benz-g-class/aab30d4d8ed54df4935c0caf09d964a6,,,G-Class,https://www.junkmail.co.za,
2013 Mercedes Benz A-Class hatch,419900.0,2013,130404.0,/cars/mercedes-benz/gauteng/johannesburg/east-rand/2013-mercedes-benz-a-class-hatch/51527c7b4e9643298b77a9e83d5f2b44,,,A-Class,https://www.junkmail.co.za,
1923 Mercedes Benz 190C,0.0,1923,1233.0,/cars/mercedes-benz/kwazulu-natal/durban/outer-west-durban/1923-mercedes-benz-190c/33d235bf0ae64c579525be1b1f96f54b,,,C-Class,https://www.junkmail.co.za,
2013 Mercedes Benz C-Class sedan C180 A/T,160000.0,2013,98000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2013-mercedes-benz-c-class-sedan-c180-a-t/6681c2ca266c4f9c8e3fed2d0351e01d,,,C-Class,https://www.junkmail.co.za,
2007 Mercedes Benz ML 63 AMG,199000.0,2007,189000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2007-mercedes-benz-ml-63-amg/29fa70eaa63a4513bcef08ee7fdd5519,,,ML,https://www.junkmail.co.za,
2011 Mercedes Benz SLK 350 AMG Sports,335000.0,2011,137000.0,/cars/mercedes-benz/kwazulu-natal/south-coast/2011-mercedes-benz-slk-350-amg-sports/4b78ac4ed042484ba55213d55238abb3,,,SL,https://www.junkmail.co.za,
2012 Mercedes Benz 180B,120000.0,2012,70000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2012-mercedes-benz-180b/f3d06f27b96d46b28481de4fd442d6f7,,,B-Class,https://www.junkmail.co.za,
2013 Mercedes Benz A Class,269999.0,2013,67000.0,/cars/mercedes-benz/gauteng/pretoria/2013-mercedes-benz-a-class/c72ee26edd4e433685723820c99f5485,,,A-Class,https://www.junkmail.co.za,
2016 Mercedes Benz A Class A200d AMG Line auto,324999.0,2016,102000.0,/cars/mercedes-benz/gauteng/pretoria/2016-mercedes-benz-a-class-a200d-amg-line-auto/5743da92d1604ca8b1525a4fac4f6a50,,,A-Class,https://www.junkmail.co.za,
2016 Mercedes Benz GT S,1299999.0,2016,39000.0,/cars/mercedes-benz/gauteng/pretoria/2016-mercedes-benz-gt-s/7336fa4f19814fd8a8625e611255ab33,,,Unknown,https://www.junkmail.co.za,
2018 Mercedes Benz C Class C180 AMG Sports auto,389999.0,2018,90000.0,/cars/mercedes-benz/gauteng/pretoria/2018-mercedes-benz-c-class-c180-amg-sports-auto/5a61f25a63f045769dd40ab2d0594213,,,C-Class,https://www.junkmail.co.za,
2015 Mercedes Benz GLA 200 auto,290009.0,2015,125000.0,/cars/mercedes-benz/gauteng/pretoria/2015-mercedes-benz-gla-200-auto/bf71a70f1fb948548e49c2aca01424c8,,,GL,https://www.junkmail.co.za,
2014 Mercedes Benz SLK 250 AMG Sports,319999.0,2014,77000.0,/cars/mercedes-benz/gauteng/pretoria/2014-mercedes-benz-slk-250-amg-sports/50c1235d4a204bedac26c60cd78186ed,,,SL,https://www.junkmail.co.za,
2013 Mercedes Benz Viano CDI 3.0 Avantgarde Edition 125,449999.0,2013,110000.0,/cars/mercedes-benz/gauteng/pretoria/2013-mercedes-benz-viano-cdi-3-0-avantgarde-edition-125/855c50aadde34c76a6af5e9005c81bcc,,,Viano,https://www.junkmail.co.za,
2013 Mercedes Benz Viano CDI 3.0 Avantgarde Edition 125,499999.0,2013,68000.0,/cars/mercedes-benz/gauteng/pretoria/2013-mercedes-benz-viano-cdi-3-0-avantgarde-edition-125/1547111900b94a22baef41e8d6ff5184,,,Viano,https://www.junkmail.co.za,
2015 Mercedes Benz C Class C180 AMG Sports auto,319999.0,2015,74000.0,/cars/mercedes-benz/gauteng/pretoria/2015-mercedes-benz-c-class-c180-amg-sports-auto/805d04b9e92e4443b31ad7e278b04548,,,C-Class,https://www.junkmail.co.za,
2015 Mercedes Benz A Class A45 AMG 4Matic,460009.0,2015,72000.0,/cars/mercedes-benz/gauteng/pretoria/2015-mercedes-benz-a-class-a45-amg-4matic/28b702ef5fcf4bd682643e3de591c4b4,,,A-Class,https://www.junkmail.co.za,
2000 Mercedes Benz 280E,50000.0,2000,294000.0,/cars/mercedes-benz/kwazulu-natal/pietermartizburg/2000-mercedes-benz-280e/83c19513d165489da37d7df9dcf3cdcd,,,E-Class,https://www.junkmail.co.za,
2014 Mercedes Benz ML 250 BlueTec,330000.0,2014,128000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2014-mercedes-benz-ml-250-bluetec/4750cfd65c9b4fd5b0f175fc9e96f216,,,ML,https://www.junkmail.co.za,
2013 Mercedes Benz A Class A180 auto,258000.0,2013,164000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2013-mercedes-benz-a-class-a180-auto/9573da4cf14f43afb0e6945f274a2918,,,A-Class,https://www.junkmail.co.za,
2005 Mercedes Benz C Class C230 Kompressor Sports Coupé Evolution,65000.0,2005,137000.0,/cars/mercedes-benz/gauteng/randburg/2005-mercedes-benz-c-class-c230-kompressor-sports-coupe-evolution/10a7f95ca3bb42ea8823481e4e3eb2cd,,,C-Class,https://www.junkmail.co.za,
2012 Mercedes Benz C Class C180 Avantgarde auto,155000.0,2012,110000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2012-mercedes-benz-c-class-c180-avantgarde-auto/7e9f0c1adcdb4af0a89d826133e03d3f,,,C-Class,https://www.junkmail.co.za,
2018 Mercedes Benz GLA 200d auto,445000.0,2018,31000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2018-mercedes-benz-gla-200d-auto/de313f3b53e04b008d27dfbfb7f5d8a5,,,GL,https://www.junkmail.co.za,
2008 Mercedes Benz C-Class C200 Edition C,130000.0,2008,95000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2008-mercedes-benz-c-class-c200-edition-c/089d722a6fce423c838fffdad4762d8f,,,C-Class,https://www.junkmail.co.za,
2013 Mercedes Benz A Class A180 Classic auto,265000.0,2013,163000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2013-mercedes-benz-a-class-a180-classic-auto/41b8c7131a364172bd7adbd930d7fbee,,,A-Class,https://www.junkmail.co.za,
2013 Mercedes Benz C Class C200 Avantgarde,170000.0,2013,90000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2013-mercedes-benz-c-class-c200-avantgarde/a9207e65eedf4e009e803145bd87c590,,,C-Class,https://www.junkmail.co.za,
2009 Mercedes Benz SLK 200 auto,159900.0,2009,82000.0,/cars/mercedes-benz/gauteng/randburg/2009-mercedes-benz-slk-200-auto/c5dd034e4d4a4cd0819d8a7eee1b5f3f,,,SL,https://www.junkmail.co.za,
2013 Mercedes Benz C Class C250CDI coupé,219999.0,2013,115000.0,/cars/mercedes-benz/gauteng/pretoria/2013-mercedes-benz-c-class-c250cdi-coupe/887924897ee84bee988a8d170ce23005,,,C-Class,https://www.junkmail.co.za,
2013 Mercedes Benz B Class B180,189999.0,2013,92000.0,/cars/mercedes-benz/gauteng/pretoria/2013-mercedes-benz-b-class-b180/fed7ef45e19749bf89ecec9373088146,,,B-Class,https://www.junkmail.co.za,
2014 Mercedes Benz B Class B200 auto,214999.0,2014,62000.0,/cars/mercedes-benz/gauteng/pretoria/2014-mercedes-benz-b-class-b200-auto/5cfbeace103548c19dfe5c69025d7afd,,,B-Class,https://www.junkmail.co.za,
2004 Mercedes Benz C Class,89999.0,2004,163000.0,/cars/mercedes-benz/gauteng/pretoria/2004-mercedes-benz-c-class/cda7eac9fd9d41f38989fc43d3db9106,,,C-Class,https://www.junkmail.co.za,
2011 Mercedes Benz C Class C250CDI coupé,199999.0,2011,131000.0,/cars/mercedes-benz/gauteng/pretoria/2011-mercedes-benz-c-class-c250cdi-coupe/1c84541d034b4a78995e188a4a153eb5,,,C-Class,https://www.junkmail.co.za,
2017 Mercedes Benz C Class C43 coupe 4Matic,699950.0,2017,42750.0,/cars/mercedes-benz/gauteng/alberton/2017-mercedes-benz-c-class-c43-coupe-4matic/6febf0820ce843d085f45c6f72b55b32,,,C-Class,https://www.junkmail.co.za,
2016 Mercedes Benz Vito 119 CDI Tourer Select auto,519950.0,2016,95450.0,/cars/mercedes-benz/gauteng/alberton/2016-mercedes-benz-vito-119-cdi-tourer-select-auto/0b5fe7eb52e8466685712868b589abae,,,Vito,https://www.junkmail.co.za,
2015 Mercedes Benz A Class A220CDI,299950.0,2015,45250.0,/cars/mercedes-benz/gauteng/alberton/2015-mercedes-benz-a-class-a220cdi/16a14b8a397947ce96142813af8f7d52,,,A-Class,https://www.junkmail.co.za,
2015 Mercedes Benz C Class C220 Bluetec Avantgarde auto,329950.0,2015,90450.0,/cars/mercedes-benz/gauteng/alberton/2015-mercedes-benz-c-class-c220-bluetec-avantgarde-auto/d1f5e95bebd748889a3eaf1147ba0a3f,,,C-Class,https://www.junkmail.co.za,
2014 Mercedes Benz GLA 220CDI 4Matic,289950.0,2014,111950.0,/cars/mercedes-benz/gauteng/alberton/2014-mercedes-benz-gla-220cdi-4matic/391aef00999e45e9a416004fbdae5aae,,,GL,https://www.junkmail.co.za,
2014 Mercedes Benz E Class E250CGI coupé Elegance,299000.0,2014,130000.0,/cars/mercedes-benz/gauteng/alberton/2014-mercedes-benz-e-class-e250cgi-coupe-elegance/98d1098d386f4852bb0b300acb93ab24,,,E-Class,https://www.junkmail.co.za,
2002 Mercedes Benz S Class S320CDI,149900.0,2002,154000.0,/cars/mercedes-benz/limpopo/hoedspruit/2002-mercedes-benz-s-class-s320cdi/378fab46328c44b690cf76e34db3ea08,,,S-Class,https://www.junkmail.co.za,
2017 Mercedes Benz 180C,330000.0,2017,74000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2017-mercedes-benz-180c/4d554d4089d34aa68219da0bdf51843a,,,C-Class,https://www.junkmail.co.za,
2017 Mercedes Benz C Class C200 estate Avantgarde AMG Sports,430000.0,2017,36000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2017-mercedes-benz-c-class-c200-estate-avantgarde-amg-sports/1086a99722ad4440a01f01f362d7d3e2,,,C-Class,https://www.junkmail.co.za,
2007 Mercedes Benz A Class A180CDI,55000.0,2007,167000.0,/cars/mercedes-benz/gauteng/roodepoort/2007-mercedes-benz-a-class-a180cdi/94ed851ade924f5ba77e78e8ec599a44,,,A-Class,https://www.junkmail.co.za,
2012 Mercedes Benz ML 350 BlueTec,359900.0,2012,138000.0,/cars/mercedes-benz/gauteng/johannesburg/fourways/2012-mercedes-benz-ml-350-bluetec/adeaebdb32a8413c8fb6de7b9ef4da55,,,ML,https://www.junkmail.co.za,
2010 Mercedes Benz CLC 350,119900.0,2010,158000.0,/cars/mercedes-benz/gauteng/johannesburg/sandton/2010-mercedes-benz-clc-350/e9968ca6d66347afa5034c3a77f47693,,,CLC,https://www.junkmail.co.za,
2010 Mercedes Benz E Class E300 Avantgarde,189900.0,2010,142000.0,/cars/mercedes-benz/gauteng/johannesburg/sandton/2010-mercedes-benz-e-class-e300-avantgarde/0f8991269fe24569a048a857a7a9bb62,,,E-Class,https://www.junkmail.co.za,
2008 Mercedes Benz C Class C350,129900.0,2008,155000.0,/cars/mercedes-benz/gauteng/johannesburg/fourways/2008-mercedes-benz-c-class-c350/888a4d8874044838843dd4ce8819420a,,,C-Class,https://www.junkmail.co.za,
